2081	the  patients whose admission locations is clinic referral/premature and admission year is before 2112.
2082	which of the patients with parent infus nutrit sub were transferred to a cancer/children hospital?
2083	give the  patients whose language is english and diagnosis long title is chronic total occlusion of coronary artery.
2084	which patients have suicidal ideation diagnoses?
2085	which are the  patients with blood gas lab test category who have other stomatitis and mucositis diagnoses?
2086	which inpatient hospital admission patients were hospitalized for more than 13 days?
2087	the  patients whose lab test abnormal status is abnormal and lab test name is gentamicin.
2088	which patients have stayed in the hospital for more than 6 days and had a lab test uptake ratio?
2089	give the  patients whose procedure icd9 code is 5185.
2090	which patients that survived are diagnosed with diagnoses icd9 code 5070?
2091	find the  patients admitted before the year 2203 who had the procedure titled insertion of drug-eluting coronary artery stents.
2092	calculate the  patients admitted to emergency who had an ld body fluid test by lab
2093	which patients that survived were procedured with icd9 code 3152?
2094	which patients with quantitative g6pd lab test were admitted in the hospital for more than 16 days?
2095	find the  who were patients admitted before the year 2138 and had a procedure titled endosc destr stomach les.
2096	provide me the  patients born in or before 2179 who have left internal jugular vein thrombosis; left arm edema primary disease.
2097	which are the  patients who died in or before 2131 with procedure other skin & subq i & d?
2098	which dead patients had prescription for hydrocerin?
2099	provide the  patients whose discharge location is snf and have stayed in the hospital for more than 13 days.
2100	the  patients whose primary disease is aortic valve insufficiency/aortic valve replacement/sda and lab test fluid is blood.
2101	find the  patients with hypertension but not coronary artery disease or cardiac catheterization primary disease who were born before 2110.
2102	get the  patients with item id 51514 who died in 2112 or before that.
2103	which patients admitted before the year 2177 had implant of pulsation balloon?
2104	find the  patients who are diagnosed with postinflammatory pulmonary fibrosis and were ordered urine lab test.
2105	which patients diagnosed with unspecified contact dermatitis and other eczema had urine lab test?
2106	find the  patients who were diagnosed with tobacco use disorder and survived
2107	which patients were treated with alteplase (for catheter clearance)?
2108	find the  dead patients who had unspecified osteomyelitis and other specified sites diagnoses.
2109	look for the  patients on a lorazepam prescription who stayed in hospital for more than 26 days.
2110	which  patients came in for routine infant or child health check and their lab tests were abnormal.
2111	to which patients aged below 80 were finasteride administered?
2112	which female patients were given the drug scopolamine patch?
2113	the  patients whose admission type is elective and primary disease is morbid obesity/sda.
2114	which patients had the procedure of central venous catheter placement with guidance before the age of 71?
2115	which patients were admitted through the emergency department and were discharged to discharge-transitioning to psychiatric hospital?
2116	name the patients who had a fiber-optic bronchoscopy procedure.
2117	give me the  patients with lab test item id 51218 who had an abnormal lab test status.
2118	which are the total  patients with item id 51375, who were born before the year 2168.
2119	tell me the  patients born before 2130 who have the diagnoses of other chest pain.
2120	which patients were diagnosed with venous (peripheral) insufficeincy, unspecified with a drug route of iv?
2121	report the  patients who had partial glossectomy and were not hospitalized.
2122	which patients admitted in emergency have undergone the procedure drug detoxification?
2123	give the  patients who have stayed in the hospital for more than one day and the diagnosis long title is end stage renal disease.
2124	which patients have stayed in the hospital for more than 14 days with the primary disease colangitis?
2125	provide the  private health insurance patients who have had single internal mammary-coronary artery bypass.
2126	which patients are below 20 years of age and tested with lab item id 51514?
